"Plot","plot.stratum","Code","trunk","tree.ID","Lianas.n","dw.number","dw.percent","height","Block","Forest","Caco","elevation","slope.var"
"NP2-S1","NP2-S1 CA","NP2-S1-C3-CA",68.1183156433312,"T164",20,9,50,16,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-C4-CA",50.9295817894065,"T180",4,0,5,12,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-C1-UN",18.1436635124761,"T181",6,4,10,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-C2-UN",6.36619772367581,"T182",0,1,10,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-C3-UN",8.27605704077856,"T183",4,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-C4-UN",14.3239448782706,"T184",3,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-D1-CA",55.7042300821634,"T169",6,5,10,16,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-D2-CA",22.9183118052329,"T186",3,1,5,11,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-D3-CA",20.6901426019464,"T187",1,1,10,16,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-D4-CA",50.9295817894065,"T180",4,0,5,16,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-D1-UN",11.7774657888003,"T189",1,1,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-D2-UN",5.72957795130823,"T190",2,1,10,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-D3-UN",7.0028174960434,"T191",4,1,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-D4-UN",12.095775674984,"T192",5,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S2","NP2-S2 CA","NP2-S2-A1-CA",11.1408460164327,"T193",7,0,5,10,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-A2-CA",13.687325105903,"T194",20,3,10,30,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-A3-CA",12.095775674984,"T195",0,1,5,12,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-A4-CA",33.7408479354818,"T196",12,0,5,27,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-A1-UN",9.54929658551372,"T197",7,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-A2-UN",6.36619772367581,"T198",1,1,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-A3-UN",9.23098669932993,"T199",6,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-A4-UN",8.27605704077856,"T200",1,1,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-B1-CA",17.1887338539247,"T201",7,0,5,12,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-B2-CA",16.2338041953733,"T202",8,1,5,9,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-B3-CA",19.0985931710274,"T203",4,0,5,13,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-B4-CA",16.2338041953733,"T204",4,1,10,15,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-B1-UN",16.2338041953733,"T202",8,1,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-B2-UN",6.6845076098596,"T206",4,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-B3-UN",7.63943726841098,"T207",2,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-B4-UN",10.1859163578813,"T208",4,1,10,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-C1-CA",97.7211350584237,"T209",20,1,5,26,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-C2-CA",97.7211350584237,"T209",20,1,5,24,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-C3-CA",19.0985931710274,"T203",4,0,5,13,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-C4-CA",19.735212943395,"T212",6,0,5,13,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-C1-UN",9.23098669932993,"T213",3,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-C2-UN",6.04788783749202,"T214",3,1,10,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-C3-UN",19.0985931710274,"T215",4,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-C4-UN",19.735212943395,"T212",6,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-D1-CA",21.326762374314,"T217",8,0,5,15,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-D2-CA",21.326762374314,"T217",8,0,5,12,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-D3-CA",10.5042262440651,"T219",19,0,5,9,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 CA","NP2-S2-D4-CA",19.735212943395,"T220",6,0,5,12,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-D1-UN",13.0507053335354,"T221",6,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-D2-UN",18.4619733986599,"T222",4,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-D3-UN",11.7774657888003,"T223",6,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S2","NP2-S2 UN","NP2-S2-D4-UN",13.3690152197192,"T224",3,0,5,1.5,"NP2","Numba Primary",65.7,872,23
"NP2-S3","NP2-S3 CA","NP2-S3-A1-CA",26.4197205532546,"T225",4,1,20,20,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-A2-CA",26.4197205532546,"T225",4,1,20,21,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-A3-CA",21.6450722604978,"T227",8,0,5,12,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-A4-CA",19.735212943395,"T228",6,0,5,13,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-A1-UN",13.3690152197192,"T229",4,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-A2-UN",11.4591559026165,"T230",3,0,10,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-A3-UN",21.6450722604978,"T227",8,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-A4-UN",19.735212943395,"T228",6,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-B1-CA",31.8309886183791,"T233",7,2,40,12,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-B2-CA",27.6929600979898,"T234",16,2,50,22,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-B3-CA",27.6929600979898,"T234",16,2,50,18,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-B4-CA",20.6901426019464,"T236",2,0,5,12,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-B1-UN",26.4197205532546,"T225",4,1,20,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-B2-UN",6.36619772367581,"T238",0,1,10,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-B3-UN",6.6845076098596,"T239",0,1,10,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-B4-UN",7.0028174960434,"T240",1,1,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-C1-CA",18.4619733986599,"T241",12,0,5,13,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-C2-CA",24.5098612361519,"T242",18,0,5,13,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-C3-CA",24.5098612361519,"T242",18,0,5,12,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-C4-CA",21.6450722604978,"T244",5,0,5,15,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-C1-UN",15.5971844230057,"T245",5,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-C2-UN",16.2338041953733,"T246",7,0,10,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-C3-UN",16.2338041953733,"T247",4,1,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-C4-UN",6.6845076098596,"T248",1,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-D1-CA",15.5971844230057,"T245",5,0,5,15,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-D2-CA",23.2366216914167,"T250",11,0,5,15,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-D3-CA",24.5098612361519,"T242",18,0,5,12,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 CA","NP2-S3-D4-CA",14.6422547644544,"T252",6,0,5,12,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-D1-UN",23.2366216914167,"T250",11,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-D2-UN",16.5521140815571,"T254",2,1,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-D3-UN",24.5098612361519,"T242",18,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S3","NP2-S3 UN","NP2-S3-D4-UN",14.6422547644544,"T256",6,0,5,1.5,"NP2","Numba Primary",56.36,872,20.25
"NP2-S4","NP2-S4 CA","NP2-S4-A1-CA",36.9239467973197,"T257",4,2,20,20,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-A2-CA",36.9239467973197,"T257",4,0,5,27,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-A3-CA",58.2507091716337,"T259",20,3,10,28,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-A4-CA",33.422538049298,"T260",3,6,15,15,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-A1-UN",8.91267681314614,"T261",7,0,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-A2-UN",9.23098669932993,"T262",3,0,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-A3-UN",4.13802852038928,"T263",1,1,50,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-A4-UN",4.45633840657307,"T264",1,1,50,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-B1-CA",31.1943688460115,"T265",4,5,10,13,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-B2-CA",31.1943688460115,"T265",4,5,10,10,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-B3-CA",23.2366216914167,"T267",1,20,50,9,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-B4-CA",33.422538049298,"T233",3,6,15,19,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-B1-UN",8.27605704077856,"T269",3,2,40,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-B2-UN",31.5126787321953,"T270",4,5,10,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-B3-UN",23.5549315776005,"T271",1,20,50,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-B4-UN",9.54929658551372,"T272",2,1,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-C1-CA",31.1943688460115,"T265",4,5,10,10,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-C2-CA",39.7887357729738,"T274",1,11,20,17,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-C3-CA",39.7887357729738,"T274",2,11,20,17,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-C4-CA",26.7380304394384,"T276",2,4,5,18,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-C1-UN",7.0028174960434,"T277",1,0,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-C2-UN",21.9633821466816,"T278",2,1,10,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-C3-UN",7.32112738222719,"T279",1,0,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-C4-UN",23.8732414637843,"T280",NA,NA,NA,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-D1-CA",51.2478916755903,"T281",4,15,40,12,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-D2-CA",12.7323954473516,"T282",1,10,15,9,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-D3-CA",39.7887357729738,"T274",2,11,20,17,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 CA","NP2-S4-D4-CA",26.7380304394384,"T276",2,4,5,13,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-D1-UN",9.86760647169751,"T285",3,0,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-D2-UN",12.095775674984,"T286",1,3,20,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-D3-UN",7.63943726841098,"T287",2,11,20,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S4","NP2-S4 UN","NP2-S4-D4-UN",8.59436692696235,"T288",5,2,5,1.5,"NP2","Numba Primary",67,872,20.5
"NP2-S5","NP2-S5 CA","NP2-S5-A1-CA",197.988749206318,"T289",2,21,40,16,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-A2-CA",72.5746540499043,"T290",9,3,5,20,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-A3-CA",32.7859182769304,"T291",3,9,20,17,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-A4-CA",27.6929600979898,"T292",3,1,5,16,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-A1-UN",17.5070437401085,"T293",4,1,10,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-A2-UN",17.1887338539247,"T294",2,0,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-A3-UN",10.8225361302489,"T295",3,0,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-A4-UN",14.3239448782706,"T296",1,1,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-B1-CA",52.5211312203255,"T297",4,5,30,23,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-B2-CA",32.7859182769304,"T291",9,3,5,13,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-B3-CA",32.7859182769304,"T291",9,3,5,21,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-B4-CA",27.6929600979898,"T292",3,1,5,20,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-B1-UN",10.1859163578813,"T301",2,2,20,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-B2-UN",32.7859182769304,"T291",9,3,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-B3-UN",6.04788783749202,"T303",3,2,10,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-B4-UN",15.278874536822,"T304",5,0,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-C1-CA",73.2112738222719,"T305",5,17,70,25,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-C2-CA",73.2112738222719,"T305",5,17,70,30,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-C3-CA",32.7859182769304,"T291",9,3,5,18,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-C4-CA",21.326762374314,"T308",3,1,20,14,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-C1-UN",11.4591559026165,"T309",2,0,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-C2-UN",22.6000019190491,"T313",2,2,20,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-C3-UN",9.23098669932993,"T311",2,1,10,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-C4-UN",5.72957795130823,"T312",2,1,10,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-D1-CA",22.6000019190491,"T313",2,2,20,15,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-D2-CA",22.6000019190491,"T313",2,2,20,16,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-D3-CA",20.3718327157626,"T315",5,3,10,14,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 CA","NP2-S5-D4-CA",23.8732414637843,"T316",0,2,5,19,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-D1-UN",7.0028174960434,"T317",2,1,30,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-D2-UN",12.7323954473516,"T318",2,0,5,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-D3-UN",7.63943726841098,"T319",1,1,10,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP2-S5","NP2-S5 UN","NP2-S5-D4-UN",20.3718327157626,"T315",5,3,10,1.5,"NP2","Numba Primary",61.4,872,11.625
"NP4-S1","NP4-S1 CA","NP4-S1-A1-CA",57.2957795130823,"T321",12,1,10,25,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-A2-CA",67.4816958709636,"T322",1,1,5,26,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-A3-CA",23.8732414637843,"T327",4,0,5,12,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-A4-CA",40.4253555453414,"T324",6,0,5,22,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-A1-UN",9.23098669932993,"T325",2,1,10,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-A2-UN",9.86760647169751,"T326",1,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-A3-UN",23.8732414637843,"T327",2,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-A4-UN",8.59436692696235,"T328",1,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-B1-CA",18.1436635124761,"T329",2,1,10,15,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-B2-CA",14.6422547644544,"T330",2,0,5,9,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-B3-CA",31.5126787321953,"T331",9,0,5,15,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-B4-CA",31.5126787321953,"T331",9,0,5,18,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-B1-UN",8.59436692696235,"T333",2,1,9,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-B2-UN",13.687325105903,"T334",2,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-B3-UN",9.86760647169751,"T335",3,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-B4-UN",30.5577490736439,"T336",6,1,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-C1-CA",26.7380304394384,"T337",1,0,5,16,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-C2-CA",46.1549334966496,"T338",11,1,10,22,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-C3-CA",46.1549334966496,"T338",11,1,10,22,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-C4-CA",37.5605665696873,"T340",6,1,5,21,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-C1-UN",10.1859163578813,"T341",0,2,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-C2-UN",8.27605704077856,"T342",0,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-C3-UN",4.45633840657307,"T343",1,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-C4-UN",9.23098669932993,"T344",2,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-D1-CA",72.5746540499043,"T345",20,0,10,25,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-D2-CA",108.225361302489,"T346",2,0,10,24,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-D3-CA",13.0507053335354,"T347",1,0,5,11,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 CA","NP4-S1-D4-CA",6.6845076098596,"T348",10,1,10,20,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-D1-UN",6.6845076098596,"T349",1,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-D2-UN",7.63943726841098,"T350",1,1,10,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-D3-UN",4.45633840657307,"T351",1,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S1","NP4-S1 UN","NP4-S1-D4-UN",11.4591559026165,"T352",1,0,5,1.5,"NP4","Numba Primary",60.64,929,10.875
"NP4-S2","NP4-S2 CA","NP4-S2-A1-CA",67.1633859847798,"T363",20,3,10,19,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-A2-CA",77.9859221150287,"T354",20,3,10,31,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-A3-CA",77.9859221150287,"T354",20,0,5,22,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-A4-CA",16.8704239677409,"T356",3,0,5,13,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-A1-UN",14.3239448782706,"T361",4,0,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-A2-UN",7.63943726841098,"T358",2,1,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-A3-UN",9.23098669932993,"T359",1,0,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-A4-UN",10.1859163578813,"T360",2,0,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-B1-CA",14.3239448782706,"T361",1,0,5,16,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-B2-CA",25.4647908947033,"T362",20,2,10,17,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-B3-CA",67.1633859847798,"T363",20,2,10,22,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 CA","NP4-S2-B4-CA",82.7605704077856,"T364",20,0,5,22,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-B1-UN",3.81971863420549,"T365",1,2,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-B2-UN",11.7774657888003,"T366",7,0,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-B3-UN",5.09295817894065,"T367",6,1,5,1.5,"NP4","Numba Primary",57.04,929,6.575
"NP4-S2","NP4-S2 UN","NP4-S2-B4-UN",11.1408460164327,"T368",1,1,5,1.5,"NP4","Numba Primary",57.04,929,6.575
